Phase;T;RH;R;FF;RMM1;RMM2;RMM;Angle;Angle (+);PhaseManual
7;27.3;80;11.5;3;-0.24392;0.73641801;0.775763142;-18.32615752;341.6738425;8
7;28;72;4;4;-0.39017001;0.65874702;0.765624107;-30.6378824;329.3621176;8
7;28.3;76;0;4;-0.60968;0.74760801;0.964690333;-39.1975047;320.8024953;8
8;28.3;76;0;4;-0.78672999;0.47894001;0.921047019;-58.66807183;301.3319282;7
8;28.7;68;0.2;3;-0.55650002;0.20845599;0.59426103;-69.46485533;290.5351447;7
8;29.2;70;8.4;3;-0.50985003;0.16994201;0.53742659;-71.5658603;288.4341397;7
8;29;69;0.8;4;-0.58889002;0.30762899;0.664399768;-62.41798034;297.5820197;7
8;28.3;70;0;4;-0.89337999;4.73E-02;0.894631263;-86.96930492;273.0306951;7
1;27;74;0;4;-1.11971;-0.2287;1.142827272;-101.5438437;258.4561563;6
1;28.8;67;0;3;-1.06319;-0.61201;1.226755565;-119.9262623;240.0737377;6
1;28.6;68;0.9;3;-0.91552001;-0.83126998;1.236602874;-132.2386874;227.7613126;6
2;26.8;78;37.5;3;-0.78773999;-0.89367998;1.191301053;-138.6052274;221.3947726;5
2;28;70;0;3;-0.70279002;-1.10674;1.311025263;-147.5840793;212.4159207;5
2;28.7;68;0;4;-0.43061;-1.17247;1.249043984;-159.8333624;200.1666376;5
2;28;73;20;3;-9.99E-02;-1.22803;1.232086722;-175.3492408;184.6507592;5
2;27.2;72;2;4;-0.14022;-1.07218;1.081310132;-172.5491285;187.4508715;5
2;27.7;76;20.5;4;-0.10346;-0.89016998;0.896162131;-173.3705424;186.6294576;5
2;27.5;75;0;3;-7.64E-02;-0.77881002;0.782548406;-174.3973032;185.6026968;5
3;28.1;75;0;3;0.140754;-0.72877997;0.742247892;169.0686873;169.0686873;4
3;27.7;80;2.9;3;0.49458799;-0.62230003;0.794905408;141.5232297;141.5232297;4
4;27.6;82;4;4;0.47954199;-0.32624999;0.579999635;124.2288897;124.2288897;3
3;27.7;81;42.3;3;0.206421;-0.25443;0.32763433;140.9473166;140.9473166;4
4;28.2;78;0;4;5.16E-02;-6.25E-03;0.051977134;96.90625295;96.90625295;3
6;27.6;77;4.5;3;6.66E-02;0.22010399;0.229959402;16.83498819;16.83498819;1
8;24.4;92;3.5;2;-0.22419;0.219127;0.3134929;-45.65433069;314.3456693;7
8;26.6;82;21.4;3;-0.51677001;0.162719;0.541782905;-72.52198317;287.4780168;7
1;26.6;81;0;3;-0.61242002;-5.26E-02;0.614674744;-94.9090164;265.0909836;6
1;26.9;81;17.5;3;-0.44494;-0.25292999;0.511805806;-119.6164396;240.3835604;6
2;27.4;79;0.2;2;-0.28501001;-0.40099999;0.491967171;-144.596758;215.403242;5
3;26.2;87;28.5;2;3.60E-02;-0.40968999;0.411268632;174.9782427;174.9782427;4
2;27;83;12.4;2;-3.19E-02;-0.52068001;0.521656288;-176.4940969;183.5059031;5
3;26.6;82;12.4;2;0.166464;-0.44929999;0.479145849;159.6705167;159.6705167;4
3;26.3;82;;4;0.29083601;-0.33706999;0.445198566;139.2112037;139.2112037;4
4;27.4;78;29.4;3;0.27260801;-0.22494;0.353430518;129.5274322;129.5274322;3
4;26.5;81;0.9;2;0.34308299;-0.18691;0.39069334;118.5813406;118.5813406;3
4;27;82;6;2;0.42058301;-1.08E-02;0.420721652;91.47095448;91.47095448;3
4;27.2;79;;2;0.46231899;-1.70E-02;0.462631439;92.1058828;92.1058828;3
4;26.5;85;19.8;3;0.26081601;-0.19988;0.328598548;127.465256;127.465256;3
3;26.8;82;39;3;0.128784;-0.36449;0.386572475;160.5403323;160.5403323;4
3;26.9;83;5.9;5;2.93E-02;-0.42478999;0.425799279;176.0542582;176.0542582;4
2;27;80;0.2;4;-8.04E-02;-0.41993001;0.42755745;-169.161291;190.838709;5
2;28.2;71;;4;-1.93E-02;-0.18520001;0.186202937;-174.0505868;185.9494132;5
2;28.1;78;;4;-0.14703;-0.16542999;0.221325332;-138.3701137;221.6298863;5
8;27.9;79;;3;-0.13422;3.42E-02;0.138508658;-75.70490995;284.29509;7
7;27.7;81;;4;-7.49E-02;0.12905601;0.149216164;-30.12951515;329.8704849;8
6;28.7;74;2.5;5;9.10E-02;0.39924601;0.409485502;12.84005076;12.84005076;1
5;27.4;78;;4;0.41125399;0.26010099;0.486602887;57.68835442;57.68835442;2
5;27.9;80;2.8;3;0.36161399;0.236553;0.432113411;56.80893863;56.80893863;2
6;27.2;80;0.2;3;0.202455;0.31790799;0.376899877;32.49041928;32.49041928;1
6;27;80;6.5;3;0.292142;0.42427599;0.515128201;34.54997464;34.54997464;1
6;26.2;86;1;2;0.31171301;0.452833;0.549747875;34.54204515;34.54204515;1
7;26.1;84;63;4;-0.10087;0.49854499;0.508647092;-11.43817224;348.5618278;8
7;25.1;90;12.6;3;-0.35888001;0.41095799;0.545601806;-41.12995292;318.8700471;8
8;27.8;75;1.6;6;-0.38262999;0.26236001;0.463938018;-55.56252222;304.4374778;7
8;27.8;78;25;5;-0.41214001;7.01E-02;0.418059084;-80.34706381;279.6529362;7
1;25.5;89;2.6;5;-0.14127;-8.18E-02;0.163243539;-120.0722598;239.9277402;6
2;26.5;80;23.1;4;-0.28571001;-0.33884001;0.443218639;-139.862402;220.137598;5
2;26.6;85;1.6;2;-0.53425997;-0.71938998;0.896077931;-143.4003172;216.5996828;5
2;26.4;84;0.5;4;-0.67434001;-0.79067999;1.039186843;-139.5404367;220.4595633;5
2;26.3;86;3.9;3;-0.68255001;-0.76046002;1.021848305;-138.0904739;221.9095261;5
2;26.4;84;1.9;3;-0.34276;-0.73729002;0.813068872;-155.0666752;204.9333248;5
2;27;78;10.3;3;-6.74E-02;-0.85088998;0.853555223;-175.4709901;184.5290099;5
3;26;84;2.9;4;0.229987;-0.41260001;0.472369335;150.8643067;150.8643067;4
5;26.7;83;0;3;0.243862;1.98E-02;0.244664495;85.35813974;85.35813974;2
5;27;84;7.2;4;0.43657401;0.41648901;0.603373816;46.34875517;46.34875517;2
5;26.6;79;0.4;3;0.43867299;0.257388;0.508608469;59.59804842;59.59804842;2
6;25.7;89;13.5;5;3.34E-02;0.306934;0.308745916;6.210386299;6.210386299;1
7;24.9;89;35.2;5;-0.10953;0.21976601;0.245548203;-26.49137759;333.5086224;8
7;27;77;21.6;7;-7.90E-03;0.458453;0.458521061;-0.987215406;359.0127846;8
6;24.7;94;59.2;6;3.78E-02;0.27662799;0.279198648;7.781026295;7.781026295;1
7;25.1;90;54.7;9;-2.82E-02;0.30305299;0.30436221;-5.316237158;354.6837628;8
7;24.3;93;71.3;9;-7.41E-02;0.67077303;0.674853516;-6.303879168;353.6961208;8
7;25;90;81.4;8;-2.87E-03;0.880422;0.880426678;-0.186772144;359.8132279;8
6;25.9;84;73.2;7;7.49E-02;1.04475;1.047431417;4.100621388;4.100621388;1
6;26.2;76;83.7;6;1.24E-02;1.27599;1.27605025;0.556779679;0.556779679;1
7;26.3;81;9.8;6;-0.25483;1.51033;1.531677198;-9.577014346;350.4229857;8
7;25.8;83;35.2;8;-0.39021;1.67662;1.721429194;-13.10156591;346.8984341;8
7;25.2;83;34.9;7;-0.45375001;1.7329201;1.7913406;-14.6729891;345.3270109;8
7;25.6;84;15.5;6;-0.57870001;1.59281;1.694679143;-19.96710446;340.0328955;8
7;26.4;80;1.3;4;-0.94817001;1.4224;1.709458431;-33.68737199;326.312628;8
7;26.7;78;0;5;-1.14395;1.18832;1.649462344;-43.91011456;316.0898854;8
8;27;76;15;6;-0.89710999;0.67139101;1.120523191;-53.18906829;306.8109317;7
8;26.6;76;85.3;7;-0.75964999;0.16568901;0.777509457;-77.69578609;282.3042139;7
1;26.5;84;0.8;6;-0.71472001;-6.08E-02;0.717301424;-94.86234684;265.1376532;6
1;26.4;82;6.6;8;-0.74601001;-6.14E-02;0.748532494;-94.70509691;265.2949031;6
8;26.5;76;0;8;-0.43887001;0.37137401;0.574913507;-49.76193272;310.2380673;7
7;25.5;86;0;8;-0.34246999;0.481015;0.590475338;-35.449863;324.550137;8
7;26;86;35;5;-8.10E-02;0.51706898;0.523374942;-8.903153662;351.0968463;8
6;24.9;92;22.7;7;0.173778;0.59368497;0.618595697;16.3153232;16.3153232;1
6;26.3;82;21.4;5;0.37380901;0.53136098;0.649675047;35.12613833;35.12613833;1
6;26.4;84;0.7;5;9.00E-02;0.30783099;0.320717817;16.29724263;16.29724263;1
6;26.5;84;;3;5.58E-02;0.83349699;0.835362719;3.830056966;3.830056966;1
6;26.7;86;;5;0.131266;1.3787;1.384934819;5.438735646;5.438735646;1
6;24.6;93;42.5;7;9.89E-03;1.47905;1.479083065;0.383115388;0.383115388;1
7;27;77;35.6;5;-0.17644;1.45996;1.470582971;-6.89092694;353.1090731;8
7;25.6;89;2.9;6;-0.56206;1.46784;1.571771519;-20.95266226;339.0473377;8
7;26.6;84;2.6;6;-0.51238;1.3479;1.442001274;-20.81340233;339.1865977;8
7;27.1;80;;7;-0.70773;0.97654599;1.206036411;-35.93188688;324.0681131;8
7;26.7;82;5.8;7;-0.49539;1.01999;1.133927181;-25.90497565;334.0950243;8
7;26.3;87;27.2;7;-0.45601001;1.13702;1.225054941;-21.85360657;338.1463934;8
7;26.9;84;;5;-0.17084;1.12334;1.1362566;-8.647404956;351.352595;8
6;26.3;83;0.4;5;4.13E-02;1.25138;1.252061338;1.89027881;1.89027881;1
6;25.8;83;0.8;5;0.211022;1.4087501;1.424467314;8.519209623;8.519209623;1
6;26;81;;4;0.26495999;1.46336;1.487153753;10.26294307;10.26294307;1
6;25.7;88;11.1;3;0.43025401;1.5118999;1.571928695;15.88520665;15.88520665;1
6;25.6;87;35.9;3;0.223695;1.4667701;1.483729753;8.671280918;8.671280918;1
7;26.1;85;38.6;3;-0.10599;1.46489;1.468719371;-4.138341962;355.861658;8
7;26.8;84;0.7;4;-0.40145999;1.57842;1.628674252;-14.27019827;345.7298017;8
7;26.1;87;32;5;-0.81614;1.5091;1.71565361;-28.40507258;331.5949274;8
7;27;79;6.1;6;-1.1894;1.52773;1.936138247;-37.90221004;322.09779;8
7;26.7;83;;4;-1.12666;1.70502;2.043637922;-33.4563253;326.5436747;8
7;26.6;88;1.8;4;-0.95669001;1.7488199;1.993395801;-28.680816;331.319184;8
7;27;83;0.3;5;-0.65934998;1.74936;1.86949266;-20.65189067;339.3481093;8
7;26.9;82;15.1;4;-0.47670001;1.80286;1.864818243;-14.81080829;345.1891917;8
7;26.8;84;15.9;3;-0.16898;1.7565399;1.764649161;-5.494972588;354.5050274;8
6;27.3;83;;4;5.30E-02;1.78861;1.789395074;1.697288954;1.697288954;1
6;26.2;89;2.3;4;0.241565;1.9093;1.924520756;7.210760742;7.210760742;1
7;26.3;82;291.7;6;-2.46E-02;1.86508;1.865242227;-0.755675064;359.2443249;8
7;25;89;10.7;5;-0.39651;1.7142;1.759460662;-13.02397968;346.9760203;8
7;25.2;88;19;5;-0.75185001;1.87484;2.019976105;-21.85181658;338.1481834;8
7;26.8;82;13;4;-1.18979;1.9529901;2.286869164;-31.35038132;328.6496187;8
7;27;82;7;3;-1.70899;2.0025899;2.632681737;-40.47710697;319.522893;8
8;27.7;77;;3;-1.95346;1.60142;2.525975453;-50.65556496;309.344435;7
8;27;84;;3;-2.1570599;1.23315;2.484666242;-60.24422016;299.7557798;7
8;27.3;75;3;2;-2.3473201;1.35926;2.712471087;-59.92620349;300.0737965;7
8;27.1;80;;3;-2.36515;1.51551;2.809039886;-57.34959286;302.6504071;7
8;26.9;83;1;3;-2.2356801;1.27005;2.571243379;-60.39986555;299.6001344;7
8;27.6;78;;3;-2.0673299;1.11215;2.347494524;-61.72132802;298.278672;7
8;27.7;80;1;3;-1.8576601;0.91600001;2.071221153;-63.75239594;296.2476041;7
8;26.9;79;;3;-1.8904099;0.62481499;1.990990548;-71.71033622;288.2896638;7
8;27.1;79;94;4;-2.0792401;0.600236;2.164144785;-73.8976043;286.1023957;7
8;25.9;85;58;4;-2.57359;0.623694;2.648086043;-76.37734957;283.6226504;7
8;28.6;76;42;4;-2.93683;0.25226399;2.94764441;-85.09053267;274.9094673;7
8;27.8;76;;3;-3.0385799;6.16E-02;3.039204233;-88.83862306;271.1613769;7
1;27.7;77;1;3;-2.7950301;-0.1348;2.79827881;-92.76114779;267.2388522;6
1;27.8;78;93;3;-2.6388199;-0.41154;2.670718187;-98.86421922;261.1357808;6
1;28.8;74;;3;-2.59512;-1.00778;2.783930377;-111.223012;248.776988;6
1;28.8;75;3;4;-2.56358;-1.40596;2.923810175;-118.7419569;241.2580431;6
1;28.5;72;;4;-2.4274001;-1.82013;3.033998099;-126.8635513;233.1364487;6
1;27.9;76;91;3;-2.0980699;-1.86913;2.809901113;-131.6972277;228.3027723;6
2;29;70;;4;-1.62807;-2.08955;2.648930185;-142.0761102;217.9238898;5
2;28;79;8;4;-1.16278;-2.4386499;2.70167923;-154.5075865;205.4924135;5
2;28.9;71;;3;-0.91303998;-2.85147;2.994081356;-162.2449473;197.7550527;5
2;27.9;78;13;3;-0.61821002;-2.7014599;2.771293781;-167.1102154;192.8897846;5
2;27.3;77;12;3;-0.22821;-2.8417799;2.850928411;-175.4086977;184.5913023;5
3;27.5;80;;4;0.10018;-3.0360899;3.037742239;178.1101319;178.1101319;4
3;27.8;80;2;3;0.54051399;-3.1234601;3.169883021;170.182211;170.182211;4
3;26.6;83;6;3;0.78038502;-2.8735499;2.977631577;164.8063359;164.8063359;4
3;27.5;82;;3;0.94356;-2.66272;2.824957216;160.4877374;160.4877374;4
3;27.5;82;97;3;1.36584;-2.5479801;2.890972413;151.8065489;151.8065489;4
3;27.5;80;25.1;3;1.7405601;-2.39395;2.959821965;143.9803674;143.9803674;4
3;28.3;78;;4;2.0764201;-2.2600901;3.069124907;137.425275;137.425275;4
4;28.5;76;;3;2.1754;-2.0556099;2.992974644;133.3782515;133.3782515;3
4;27.6;76;;3;2.3432801;-1.85467;2.988438127;128.3610705;128.3610705;3
4;29.5;71;;4;2.6378801;-1.70723;3.142140305;122.9108523;122.9108523;3
4;28.9;68;;4;2.8187201;-1.55995;3.221587653;118.9612358;118.9612358;3
4;28.1;75;;2;2.62729;-1.15734;2.870903798;113.7738339;113.7738339;3
4;28.4;76;27.4;4;2.1612;-0.62628001;2.250113795;106.1607139;106.1607139;3
5;26.9;81;3.1;3;2.03297;0.170756;2.040128582;85.1988039;85.1988039;2
5;27.2;82;;3;2.00688;0.56395602;2.084613568;74.30403528;74.30403528;2
5;27.4;73;36.6;3;1.69293;0.92809403;1.930639923;61.26767119;61.26767119;2
6;27.4;79;38.5;4;1.11288;1.18636;1.626638234;43.16954235;43.16954235;1
6;27;76;;4;0.47894299;1.16807;1.262447588;22.29506907;22.29506907;1
6;27.6;70;;4;0.13668001;1.2126499;1.220328319;6.430772686;6.430772686;1
7;27.9;74;;4;-3.66E-02;1.15614;1.156719179;-1.813210706;358.1867893;8
7;27.2;80;6.7;2;-0.22985999;1.0901999;1.114168496;-11.90597983;348.0940202;8
7;27.8;79;5.2;3;-0.16875;0.98869699;1.002994666;-9.685862662;350.3141373;8
7;27.8;79;0.4;3;-0.25040001;0.92573297;0.959000363;-15.13565266;344.8643473;8
7;27;82;1.9;3;-0.34801999;1.1442;1.195956334;-16.91766863;343.0823314;8
7;27.7;77;11.6;3;-0.45144999;1.24764;1.326805435;-19.89231008;340.1076899;8
7;27.3;79;40.8;3;-0.25593999;1.24795;1.273924833;-11.58998335;348.4100167;8
7;27.5;80;;4;-0.27246001;1.0305901;1.065997379;-14.80864496;345.191355;8
7;27.8;77;;3;-0.32133001;0.93587101;0.989498622;-18.94983765;341.0501624;8
7;28.6;69;;4;-0.33410001;1.00178;1.056023667;-18.44387113;341.5561289;8
7;28.6;74;;4;-0.73369998;1.20956;1.414691152;-31.2403382;328.7596618;8
8;26.4;87;;2;-1.21843;1.16216;1.683801512;-46.35404807;313.6459519;7
8;27.2;78;;3;-1.56183;0.90423799;1.804704766;-59.93085059;300.0691494;7
8;27;81;;4;-1.76017;0.66568601;1.881843855;-69.28367487;290.7163251;7
8;27.8;80;17.2;4;-2.0572901;0.268235;2.074703008;-82.57152728;277.4284727;7
1;28.4;77;;3;-2.3615799;-0.31064999;2.381924231;-97.49384939;262.5061506;6
1;26.3;86;0.3;3;-2.55003;-0.48541999;2.595820789;-100.7777929;259.2222071;6
1;27;79;42.7;3;-2.25085;-0.72490001;2.364699927;-107.8514717;252.1485283;6
1;27;74;;3;-1.67055;-0.83319002;1.86680018;-116.5078148;243.4921852;6
1;27.6;79;;3;-1.63797;-1.21254;2.037939884;-126.5114347;233.4885653;6
1;26.8;82;;5;-1.49988;-1.3249201;2.001262923;-131.4557936;228.5442064;6
2;27.9;74;11.6;3;-1.28396;-1.32941;1.848211089;-135.9963498;224.0036502;5
2;28.7;71;;4;-0.88567001;-1.34662;1.611768219;-146.6671388;213.3328612;5
2;29;73;;4;-0.55662;-1.48168;1.582782817;-159.4103992;200.5896008;5
2;27.8;79;;3;-0.43529001;-1.48095;1.543596546;-163.6205558;196.3794442;5
2;27.4;79;;4;-0.14602999;-1.60747;1.61408939;-174.8092351;185.1907649;5
3;29.4;70;;4;0.13689101;-1.90547;1.91038087;175.8908693;175.8908693;4
3;26.3;86;;2;0.59108299;-1.61589;1.720604427;159.9077797;159.9077797;4
3;25.4;90;5.1;4;0.83810002;-1.53352;1.747596988;151.3424939;151.3424939;4
3;27.9;78;20.7;4;0.76818699;-1.59753;1.772628938;154.3189976;154.3189976;4
3;27.5;80;3.9;2;0.95850998;-1.57832;1.846573964;148.7297898;148.7297898;4
3;27.3;78;2.9;4;1.18657;-1.3611799;1.805757205;138.9206323;138.9206323;4
4;26.9;84;;4;1.35816;-1.10712;1.752230944;129.1856003;129.1856003;3
4;26.5;84;3.4;4;1.25826;-0.92941999;1.56430168;126.4516126;126.4516126;3
4;27.8;80;7.6;3;1.11696;-0.50462002;1.225659417;114.3124937;114.3124937;3
4;27.5;70;;3;1.2064101;-0.22739001;1.227652861;100.6741561;100.6741561;3
5;26.5;71;;3;1.3274699;3.69E-02;1.32798266;88.40774546;88.40774546;2
5;27.6;77;;3;1.09543;0.55480498;1.227915083;63.13904796;63.13904796;2
5;27.6;76;;3;1.08083;0.62029302;1.246176921;60.14829916;60.14829916;2
5;27.2;69;;4;0.74703699;0.23673099;0.783649045;72.41694219;72.41694219;2
4;28.1;66;;4;0.53262502;-1.69E-02;0.532893068;91.81736472;91.81736472;3
5;26.9;68;;3;0.28803399;0.20322999;0.352513841;54.79410819;54.79410819;2
6;26.4;70;;3;0.153438;0.244625;0.288763936;32.09748325;32.09748325;1
5;28.2;74;;4;0.260315;0.165154;0.308285165;57.60736312;57.60736312;2
4;28.6;77;;3;0.41660801;-4.33E-02;0.418852151;95.93371081;95.93371081;3
5;28.9;76;;4;0.32177001;3.96E-02;0.324197624;82.98393024;82.98393024;2
5;27.9;80;30.5;2;0.44469401;0.15997501;0.472593659;70.21422274;70.21422274;2
5;28;80;0.2;3;0.64118397;0.182734;0.66671478;74.09273167;74.09273167;2
5;28;72;;3;0.80617201;0.58267099;0.994695326;54.14200387;54.14200387;2
5;27.5;76;;4;0.785339;0.76779902;1.098304457;45.64702821;45.64702821;2
6;28;70;;4;0.51613498;0.94008499;1.072452846;28.76811238;28.76811238;1
6;28.2;74;;4;0.411616;1.0466;1.124632959;21.46915583;21.46915583;1
6;28.4;77;;4;0.23190901;1.33248;1.352510532;9.873042218;9.873042218;1
6;28.4;73;;4;1.41E-02;1.13379;1.133877672;0.712503062;0.712503062;1
6;27.4;72;;4;1.37E-02;1.1376801;1.137762585;0.689925261;0.689925261;1
6;28.3;71;;5;0.26137099;1.02518;1.057973925;14.30293273;14.30293273;1
6;28;77;;5;0.55783802;0.940207;1.093239434;30.68125132;30.68125132;1
6;28.8;72;0.4;5;0.75860399;0.92484999;1.196172027;39.36016041;39.36016041;1
5;28.3;72;;4;0.91704798;0.86114401;1.257992847;46.80070931;46.80070931;2
5;28.3;75;;4;1.14803;0.76777601;1.381105674;56.22630655;56.22630655;2
5;28.6;70;;4;1.15391;0.460031;1.242230578;68.26424035;68.26424035;2
5;28.5;73;;4;0.96297503;0.153218;0.975088029;80.95950591;80.95950591;2
4;27.9;68;;4;0.57967401;-0.20784;0.615807944;109.7251099;109.7251099;3
4;28.9;69;;4;0.50459802;-0.41123;0.650944909;129.1788478;129.1788478;3
4;28.1;75;;4;0.67354298;-0.39884001;0.782772955;120.6319929;120.6319929;3
4;28;76;;4;0.912265;-0.49610999;1.038437553;118.5383308;118.5383308;3
4;27.5;77;;3;1.11479;-0.23551001;1.139395326;101.9288792;101.9288792;3
4;28.2;70;25;4;1.14914;-6.07E-02;1.150742034;93.02367389;93.02367389;3
5;27.9;78;;4;1.19868;0.142115;1.207075149;83.2385987;83.2385987;2
5;26.3;84;;3;0.75300801;5.83E-03;0.753030578;89.55640881;89.55640881;2
5;27;79;56.2;4;0.29799199;9.47E-02;0.312677655;72.37006722;72.37006722;2
3;27;80;23.3;2;6.49E-02;-0.30397001;0.310821133;167.9478584;167.9478584;4
3;26.6;82;24;3;0.330134;-0.46155;0.567465294;144.4249038;144.4249038;4
3;26.8;79;;3;0.26820001;-0.50489002;0.57170375;152.0225447;152.0225447;4
3;27.4;76;;4;0.29452601;-0.74953002;0.805320322;158.5477748;158.5477748;4
3;28;77;;3;0.26736999;-0.62572002;0.680450039;156.8629949;156.8629949;4
3;26;78;;3;7.85E-03;-0.63801003;0.638058321;179.2950751;179.2950751;4
2;27.3;73;0;5;-0.18968999;-0.52355999;0.556863857;-160.0841414;199.9158586;5
2;27.5;73;0;4;-0.12988;-0.62967002;0.642925461;-168.3452379;191.6547621;5
3;27.5;74;0;4;0.135709;-0.71688002;0.729612154;169.2804688;169.2804688;4
3;27.1;74;0;4;0.431409;-0.65613002;0.785251761;146.6748661;146.6748661;4
3;27.1;74;0;4;0.64923102;-0.77118999;1.008084777;139.9074452;139.9074452;4
3;26;86;1.1;4;0.589176;-0.74835002;0.952447432;141.7866401;141.7866401;4
3;26;81;22.3;2;0.64178699;-0.87605;1.085980729;143.7738031;143.7738031;4
3;26.9;80;0;2;0.59419399;-0.83240998;1.022728152;144.4798536;144.4798536;4
3;27.6;77;0;3;0.57168502;-1.1249599;1.261886896;153.061116;153.061116;4
3;27.4;74;0;3;0.61011201;-1.23666;1.378972306;153.7403564;153.7403564;4
3;27.2;76;0;4;0.681283;-1.26738;1.43888797;151.7396467;151.7396467;4
3;26;84;1.5;3;0.322218;-1.0513;1.099570884;162.9599694;162.9599694;4
3;27.3;74;22.4;3;2.66E-02;-1.07279;1.073119725;178.579633;178.579633;4
2;26;82;0;3;-0.11056;-1.01797;1.023956266;-173.8014981;186.1985019;5
2;26.5;81;0.3;5;-0.26414001;-1.13739;1.167658322;-166.9257567;193.0742433;5
2;27.5;73;0.9;4;-0.38552001;-1.33908;1.393470819;-163.9389347;196.0610653;5
2;25;88;0;4;-0.51034999;-1.59666;1.67623992;-162.2742496;197.7257504;5
2;26.1;78;0.8;3;-0.40022001;-1.6282001;1.676666819;-166.1901866;193.8098134;5
2;27.6;75;0;4;-0.21382;-1.79063;1.803350989;-173.190526;186.809474;5
2;28.1;72;1;4;-8.04E-02;-1.7862999;1.788108356;-177.4228999;182.5771001;5
2;27.4;72;0;3;-6.98E-02;-1.5677299;1.569282983;-177.450705;182.549295;5
3;26.4;74;0;4;0.27193901;-1.65488;1.677074429;170.6682398;170.6682398;4
3;27.3;74;0;4;0.626728;-1.4737;1.601430509;156.9611559;156.9611559;4
3;27.3;71;0;3;0.886859;-1.69636;1.914198562;152.3993787;152.3993787;4
3;27.5;62;0;3;1.00099;-1.66819;1.945466231;149.0343242;149.0343242;4
3;27.4;69;0;3;1.31795;-1.4171799;1.935301287;137.0777668;137.0777668;4
4;27.4;68;0;3;1.63449;-0.98989999;1.910879261;121.2004529;121.2004529;3
4;26.8;70;12.8;3;1.70752;-0.47262001;1.771720696;105.4714175;105.4714175;3
5;26.4;75;0.5;4;1.62637;0.117881;1.630636473;85.85439144;85.85439144;2
5;27.4;68;2.2;4;1.74409;0.69067001;1.875866464;68.39613978;68.39613978;2
5;27.4;73;0;4;1.7502;1.23944;2.144623872;54.69499982;54.69499982;2
5;27.5;73;0.7;3;1.74573;1.47334;2.28436074;49.83670987;49.83670987;2
6;28.5;70;0;4;1.46331;1.80957;2.327191385;38.96075935;38.96075935;1
6;28.2;72;0;5;1.37831;2.1452501;2.549869888;32.72049551;32.72049551;1
6;26.8;77;0.7;3;1.40332;2.1799901;2.592617183;32.77050567;32.77050567;1
6;26.6;74;0;4;1.46875;1.9198999;2.417279915;37.41648894;37.41648894;1
6;27.3;72;0;4;1.19036;1.68657;2.064334104;35.21396497;35.21396497;1
6;27.6;64;0;4;0.69625503;1.72896;1.863886732;21.93472699;21.93472699;1
6;27.1;67;0;4;0.54467797;1.73754;1.820911679;17.40498245;17.40498245;1
6;27.8;64;0;4;0.41174001;1.64224;1.693068827;14.07498433;14.07498433;1
6;27.7;66;0;4;7.77E-02;1.44257;1.444661031;3.083097786;3.083097786;1
7;27.3;66;0;5;-0.11208;1.3882101;1.392727255;-4.615880578;355.3841194;8
7;26.8;66;0;4;-6.97E-03;1.33261;1.332628228;-0.299673529;359.7003265;8
7;26.9;70;0;4;-0.11748;1.06998;1.076410122;-6.265774814;353.7342252;8
8;27.3;67;0;4;-0.56654;0.45769;0.728318411;-51.06633645;308.9336635;7
8;28.6;61;0;5;-0.86835003;0.16517;0.883919059;-79.23034783;280.7696522;7
1;27;58;0;3;-0.71753001;-0.10195;0.724736585;-98.08672228;261.9132777;6
1;26.9;70;0;3;-0.73316997;-7.43E-02;0.736925162;-95.78664214;264.2133579;6
8;27.7;69;0.6;3;-0.56673998;0.117279;0.578747414;-78.30845414;281.6915459;7
1;27.9;65;0.4;4;-0.51016998;-2.84E-02;0.51095985;-93.1862369;266.8137631;6
1;28.2;69;0;4;-0.81184;-0.28363001;0.859959399;-109.2577236;250.7422764;6
1;26.9;72;0;4;-0.84158999;-0.51539999;0.986869222;-121.4838117;238.5161883;6
1;28.6;70;0;4;-0.72069001;-0.66473001;0.980438716;-132.6869615;227.3130385;6
2;27.5;76;0;4;-0.79921001;-0.81806999;1.143667412;-135.6681269;224.3318731;5
1;27.7;74;2.4;4;-0.86822999;-0.76608998;1.15789342;-131.4238398;228.5761602;6
1;28.3;62;0;3;-1.02121;-0.69578999;1.235715815;-124.2681225;235.7318775;6
1;27.9;64;0.1;5;-1.2540801;-0.50015002;1.350135897;-111.7430152;248.2569848;6
1;28.2;71;0;4;-1.32117;-0.54101002;1.42764912;-112.2687619;247.7312381;6
1;27.2;73;0;4;-1.29403;-0.69066;1.466807716;-118.0900876;241.9099124;6
1;26.9;77;6.7;5;-1.46182;-0.75910002;1.647164398;-117.4421389;242.5578611;6
1;27.9;66;0;4;-1.3353601;-0.93673003;1.631149823;-125.0489387;234.9510613;6
2;27.6;66;0;4;-1.1165;-1.25128;1.676983568;-138.2579044;221.7420956;5
2;27.7;71;;4;-0.98014998;-1.7329;1.990888343;-150.506955;209.493045;5
2;28;70;0.6;3;-0.70402998;-1.87509;2.002903073;-159.4206189;200.5793811;5
2;27.5;77;;4;-0.47577;-1.8946;1.953424238;-165.9034315;194.0965685;5
